Datetime,Open,High,Low,Close,Adj Close,Volume
2021-06-21 09:30:00-04:00,130.3000030517578,130.8300018310547,130.3000030517578,130.8000030517578,130.8000030517578,2103577
2021-06-21 09:31:00-04:00,130.8000030517578,130.8000030517578,130.33999633789062,130.33999633789062,130.33999633789062,376154
2021-06-21 09:32:00-04:00,130.3300018310547,130.3699951171875,130.0399932861328,130.0399932861328,130.0399932861328,449040
2021-06-21 09:33:00-04:00,130.0500030517578,130.11000061035156,129.83999633789062,129.97999572753906,129.97999572753906,629379
2021-06-21 09:34:00-04:00,129.80999755859375,129.8300018310547,129.80999755859375,129.82000732421875,129.82000732421875,389515
2021-06-21 09:35:00-04:00,129.75,129.93899536132812,129.75,129.82000732421875,129.82000732421875,547967
2021-06-21 09:36:00-04:00,129.75,129.75,129.63009643554688,129.63009643554688,129.63009643554688,403005
2021-06-21 09:37:00-04:00,129.58999633789062,129.62899780273438,129.42999267578125,129.47000122070312,129.47000122070312,451001
2021-06-21 09:38:00-04:00,129.33999633789062,129.3800048828125,129.27999877929688,129.29299926757812,129.29299926757812,365174
2021-06-21 09:39:00-04:00,129.375,129.4799041748047,129.33999633789062,129.47900390625,129.47900390625,347431
2021-06-21 09:40:00-04:00,129.375,129.42999267578125,129.36000061035156,129.39999389648438,129.39999389648438,491941
2021-06-21 09:41:00-04:00,129.4219970703125,129.4600067138672,129.38999938964844,129.4550018310547,129.4550018310547,371623
2021-06-21 09:42:00-04:00,129.58999633789062,129.60989379882812,129.5399932861328,129.55999755859375,129.55999755859375,325209
2021-06-21 09:43:00-04:00,129.625,129.72689819335938,129.61500549316406,129.72689819335938,129.72689819335938,355898
2021-06-21 09:44:00-04:00,129.75,129.88999938964844,129.75,129.875,129.875,349301
2021-06-21 09:45:00-04:00,129.75,129.75,129.6999969482422,129.6999969482422,129.6999969482422,366562
2021-06-21 09:46:00-04:00,129.5,129.5,129.42579650878906,129.4499969482422,129.4499969482422,362417
2021-06-21 09:47:00-04:00,129.42999267578125,129.44000244140625,129.3699951171875,129.375,129.375,290654
2021-06-21 09:48:00-04:00,129.52000427246094,129.5749969482422,129.51499938964844,129.5749969482422,129.5749969482422,308957
2021-06-21 09:49:00-04:00,129.5782012939453,129.64990234375,129.57000732421875,129.63209533691406,129.63209533691406,262611
2021-06-21 09:50:00-04:00,129.67999267578125,129.69000244140625,129.50999450683594,129.55499267578125,129.55499267578125,277019
