Datetime,Open,High,Low,Close,Adj Close,Volume
2021-06-01 09:30:00-04:00,125.25,125.30000305175781,125.23999786376953,125.2699966430664,125.2699966430664,2727278
2021-06-01 09:31:00-04:00,125.29000091552734,125.33999633789062,125.16999816894531,125.18910217285156,125.18910217285156,369793
2021-06-01 09:32:00-04:00,125.19000244140625,125.20899963378906,124.94000244140625,124.98899841308594,124.98899841308594,495550
2021-06-01 09:33:00-04:00,124.98500061035156,124.98999786376953,124.77200317382812,124.8499984741211,124.8499984741211,501597
2021-06-01 09:34:00-04:00,124.91999816894531,124.9800033569336,124.86000061035156,124.86000061035156,124.86000061035156,357508
2021-06-01 09:35:00-04:00,124.783203125,124.83999633789062,124.77999877929688,124.83000183105469,124.83000183105469,395007
2021-06-01 09:36:00-04:00,124.75,124.76100158691406,124.75,124.75499725341797,124.75499725341797,379251
2021-06-01 09:37:00-04:00,124.75,124.9000015258789,124.75,124.84880065917969,124.84880065917969,452870
2021-06-01 09:38:00-04:00,124.83999633789062,124.88999938964844,124.80999755859375,124.8550033569336,124.8550033569336,291662
2021-06-01 09:39:00-04:00,124.75,124.78500366210938,124.75,124.77999877929688,124.77999877929688,232991
2021-06-01 09:40:00-04:00,124.79499816894531,125.01000213623047,124.78500366210938,124.93000030517578,124.93000030517578,357133
2021-06-01 09:41:00-04:00,125.04499816894531,125.04499816894531,124.93000030517578,124.95999908447266,124.95999908447266,414945
2021-06-01 09:42:00-04:00,124.91999816894531,124.94999694824219,124.91999816894531,124.91999816894531,124.91999816894531,304529
2021-06-01 09:43:00-04:00,124.91999816894531,124.95999908447266,124.86000061035156,124.8949966430664,124.8949966430664,209368
2021-06-01 09:44:00-04:00,124.90239715576172,124.9800033569336,124.90239715576172,124.91999816894531,124.91999816894531,218969
2021-06-01 09:45:00-04:00,125.0,125.0,124.97000122070312,124.97000122070312,124.97000122070312,199024
2021-06-01 09:46:00-04:00,124.83999633789062,124.87000274658203,124.83999633789062,124.86499786376953,124.86499786376953,257046
2021-06-01 09:47:00-04:00,124.75,124.76000213623047,124.73999786376953,124.76000213623047,124.76000213623047,229816
2021-06-01 09:48:00-04:00,124.66999816894531,124.72000122070312,124.66999816894531,124.72000122070312,124.72000122070312,407866
2021-06-01 09:49:00-04:00,124.75,124.75,124.73999786376953,124.74929809570312,124.74929809570312,268811
2021-06-01 09:50:00-04:00,124.75,124.76000213623047,124.6500015258789,124.65499877929688,124.65499877929688,284149
2021-06-01 09:51:00-04:00,124.625,124.69999694824219,124.625,124.69999694824219,124.69999694824219,290169
2021-06-01 09:52:00-04:00,124.61139678955078,124.61499786376953,124.5999984741211,124.6050033569336,124.6050033569336,231980
2021-06-01 09:53:00-04:00,124.54299926757812,124.58999633789062,124.54000091552734,124.55999755859375,124.55999755859375,286871
2021-06-01 09:54:00-04:00,124.5,124.55750274658203,124.48159790039062,124.55000305175781,124.55000305175781,348244
2021-06-01 09:55:00-04:00,124.5,124.51000213623047,124.44000244140625,124.51000213623047,124.51000213623047,266021
2021-06-01 09:56:00-04:00,124.5,124.57499694824219,124.48999786376953,124.49009704589844,124.49009704589844,301707
2021-06-01 09:57:00-04:00,124.5,124.57499694824219,124.5,124.55999755859375,124.55999755859375,283626
2021-06-01 09:58:00-04:00,124.564697265625,124.61000061035156,124.52999877929688,124.52999877929688,124.52999877929688,226440
2021-06-01 09:59:00-04:00,124.52999877929688,124.69000244140625,124.48999786376953,124.63999938964844,124.63999938964844,260810
2021-06-01 10:00:00-04:00,124.63999938964844,124.70999908447266,124.58999633789062,124.67859649658203,124.67859649658203,247891
2021-06-01 10:01:00-04:00,124.67900085449219,124.68000030517578,124.55999755859375,124.59230041503906,124.59230041503906,186783
