Datetime,Open,High,Low,Close,Adj Close,Volume
2021-06-08 09:30:00-04:00,126.5999984741211,126.66089630126953,126.58999633789062,126.66089630126953,126.66089630126953,2724772
2021-06-08 09:31:00-04:00,126.66500091552734,126.66999816894531,126.44850158691406,126.52999877929688,126.52999877929688,536291
2021-06-08 09:32:00-04:00,126.5250015258789,126.56999969482422,126.44999694824219,126.56999969482422,126.56999969482422,381886
2021-06-08 09:33:00-04:00,126.56999969482422,126.88999938964844,126.55789947509766,126.78500366210938,126.78500366210938,470023
2021-06-08 09:34:00-04:00,126.77999877929688,127.11000061035156,126.76190185546875,127.11000061035156,127.11000061035156,648852
2021-06-08 09:35:00-04:00,127.30500030517578,127.30500030517578,127.27989959716797,127.27989959716797,127.27989959716797,694865
2021-06-08 09:36:00-04:00,127.375,127.4000015258789,127.36009979248047,127.37000274658203,127.37000274658203,627638
2021-06-08 09:37:00-04:00,127.5,127.52999877929688,127.38999938964844,127.38999938964844,127.38999938964844,569633
2021-06-08 09:38:00-04:00,127.46109771728516,127.55000305175781,127.45999908447266,127.5199966430664,127.5199966430664,453055
2021-06-08 09:39:00-04:00,127.75,127.7876968383789,127.75,127.76000213623047,127.76000213623047,584533
2021-06-08 09:40:00-04:00,128.0,128.0050048828125,127.95040130615234,127.95040130615234,127.95040130615234,1028096
2021-06-08 09:41:00-04:00,127.91999816894531,127.95999908447266,127.9000015258789,127.91000366210938,127.91000366210938,596834
2021-06-08 09:42:00-04:00,128.0,128.0,127.94000244140625,127.96119689941406,127.96119689941406,517407
2021-06-08 09:43:00-04:00,128.25,128.27999877929688,128.24000549316406,128.27000427246094,128.27000427246094,694529
2021-06-08 09:44:00-04:00,128.25,128.25,128.16900634765625,128.1999969482422,128.1999969482422,313782
2021-06-08 09:45:00-04:00,128.375,128.4199981689453,128.34010314941406,128.38999938964844,128.38999938964844,594769
2021-06-08 09:46:00-04:00,128.42999267578125,128.42999267578125,128.3800048828125,128.39129638671875,128.39129638671875,498239
2021-06-08 09:47:00-04:00,128.33999633789062,128.33999633789062,128.1699981689453,128.2200927734375,128.2200927734375,592169
2021-06-08 09:48:00-04:00,128.21499633789062,128.27999877929688,128.11000061035156,128.18080139160156,128.18080139160156,640807
2021-06-08 09:49:00-04:00,128.0,128.0312957763672,128.0,128.02999877929688,128.02999877929688,453453
2021-06-08 09:50:00-04:00,127.91999816894531,127.91999816894531,127.81999969482422,127.83999633789062,127.83999633789062,574935
2021-06-08 09:51:00-04:00,127.75,127.83000183105469,127.70320129394531,127.70500183105469,127.70500183105469,652351
2021-06-08 09:52:00-04:00,127.625,127.63999938964844,127.61000061035156,127.61499786376953,127.61499786376953,463348
2021-06-08 09:53:00-04:00,127.58999633789062,127.62999725341797,127.51000213623047,127.5199966430664,127.5199966430664,542161
2021-06-08 09:54:00-04:00,127.5,127.50990295410156,127.39559936523438,127.40499877929688,127.40499877929688,638415
2021-06-08 09:55:00-04:00,127.41999816894531,127.45999908447266,127.31099700927734,127.31099700927734,127.31099700927734,526361
2021-06-08 09:56:00-04:00,127.25,127.26000213623047,127.2384033203125,127.2384033203125,127.2384033203125,518598
2021-06-08 09:57:00-04:00,127.125,127.20500183105469,127.125,127.19100189208984,127.19100189208984,641223
2021-06-08 09:58:00-04:00,127.16999816894531,127.16999816894531,127.09989929199219,127.13500213623047,127.13500213623047,438301
